id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
7424 2 1 1 130.758 1 2 90.566 90.5588 0 0 0 558.896 -0.474481 -0.693386 0.308526 77.3906 
7425 4 1 1 253.371 2 1 80.3478 122.413 0 0 0 0 0 0.913627 0.525127 37.7061 
7426 4 1 2 126.587 2 1 289.862 163.709 0 0 0 0 0 1.68723 0.378089 325.239 
7427 1 2 2 107.692 2 2 203.134 153 0 0 0 560.983 0 0 2.26786 175.181 
7428 4 2 2 126.823 2 1 236.52 100.454 0 0 -1730.09 0 0 0 0.472554 600.402 
7429 3 1 1 167.789 1 2 66.6375 59.0999 0 0 0 0 -2.52395 -0.358868 0.590461 642.276 
7430 4 1 2 115.699 1 2 113.029 65.2083 0 0 0 0 -0.898909 0.519236 0.810454 28.8223 
7431 4 2 2 195.869 2 2 112.073 179.68 0 -0.630777 0 624.374 -0.612034 0.289419 0.352756 570.602 
7432 4 1 2 238.42 1 2 57.4777 187.329 -1.67121 -1.63477 0 0 -0.799511 0 0.187633 566.496 
7433 4 1 1 2.35568 1 2 129.67 227.231 0 0 0 1743.73 0.333798 0 2.88511 558.085 
7434 3 1 1 120.453 2 2 291.089 169.421 0 0 0 0 0 -0.433541 0.996655 420.554 
7435 4 1 1 205.121 1 2 141.341 177.776 0 0 0 0 0 0 0.801355 19.5715 
7436 4 3 1 299.853 2 2 177.533 149.209 0 1.53881 0 0 0 5.54961 0.402564 444.522 
7437 1 2 1 200.225 2 2 175.252 118.658 0 0 -713.641 0 0 -2.42746 1.90278 606.042 
7438 4 2 1 181.605 2 2 206.511 115.049 0 0 0 0 -0.433505 -0.387698 0.70899 478.617 
7439 4 2 2 198.199 2 2 167.939 187.738 0 0 0 0 0 0.37989 0.608988 319.482 
7440 4 2 1 171.519 2 2 186.715 170.817 0 0 0 0 0 -0.659986 0.800115 259.884 
7441 4 2 1 275.066 2 1 135.915 105.579 -1.73475 0 906.664 0 -0.673906 -0.916591 0.414857 627.894 
7442 4 1 2 290.806 1 2 71.3461 132.501 0 0 600.582 0 -0.343546 0.48856 0.76076 38.4114 
7443 2 1 1 144.62 1 2 104.986 187.288 0 0 0 0 0 0 0.26911 274.251 
7444 4 2 1 135.03 1 2 72.2115 184.601 0 0 -613.742 0 -1.89149 1.63762 0.234848 430.33 
7445 4 1 1 178.603 2 2 104.887 162.993 0 0 1268.26 820.49 0.397512 1.3829 2.20281 795.694 
7446 4 2 2 120.219 2 1 224.092 139.17 0 0 -1439.83 0 0 -0.296929 0.136227 561.658 
7447 4 2 1 163.432 2 1 88.653 84.9632 0 0 0 0 -0.401304 2.08045 0.825563 65.3265 
7448 4 1 1 31.6988 2 1 217.623 146.202 -0.271338 0 0 0 0 1.84584 0.48242 574.064 
7449 4 1 1 159.513 2 2 142.224 111.927 0 0 0 0 -0.869159 2.36102 0.978979 777.194 
7450 3 1 1 203.026 1 2 67.4177 87.2619 0 0 0 0 3.40924 1.40288 1.32834 416.737 
7451 4 2 1 218.402 2 2 252.96 112.578 0 0 0 0 0 -5.66352 0.44824 157.014 
7452 4 3 1 160.25 2 2 374.795 330.015 -0.635564 0 0 1153.69 0 0 2.04603 2292.46 
7453 4 2 2 166.752 2 2 194.039 248.603 0 1.1738 0 2116.38 -0.479725 0.378261 0.217511 723.256 
7454 1 1 2 148.985 2 2 137.548 142.381 0 0 0 0 0 0 0.324977 352.359 
7455 4 1 1 166.149 2 1 189.47 91.0675 0 0 0 0 0 0 1.39799 245.278 
7456 4 1 1 177.79 2 1 175.809 169.414 0 0.847332 0 811.651 3.16484 -1.99147 0.0646942 494.015 
7457 4 1 1 232.182 2 1 117.214 73.4495 -1.27846 0 0 0 -2.50357 1.06233 1.69595 552.943 
7458 4 1 2 101.026 2 1 127.064 57.9185 1.5625 0 0 0 1.80019 0 2.7503 73.7315 
7459 4 5 1 154.936 2 2 479.27 474.197 0 1.02982 0 -1932.89 0.584054 0 0.268294 843.408 
7460 4 2 1 322.185 1 2 57.0572 139.24 1.11037 0 0 -763.621 0 0 1.58179 343.929 
7461 4 1 1 179.952 2 1 70.0743 151.523 0 0 0 0 0 -1.59815 0.910059 244.913 
7462 4 2 2 165.882 2 2 134.804 225.32 0 -0.914793 569.034 0 0 -0.750802 0.358292 691.214 
7463 1 1 1 61.3252 2 2 84.4577 185.639 0 0 0 0 0 0 0.00805812 583.839 
7464 4 1 1 176.405 2 2 53.6667 82.4049 0 0 0 -783.82 0.31524 3.44941 0.397367 236.952 
7465 4 1 1 155.068 2 2 153.257 190.581 0 1.84006 0 536.037 0 0 1.98291 710.382 
7466 4 2 2 283.333 2 2 103.123 109.833 -1.03861 -0.376456 0 0 0.606289 0.623929 2.29532 487.997 
7467 4 3 1 180.988 2 2 339.484 256.676 0 0.980537 0 1350.01 0 -3.26006 1.91377 4454.08 
7468 4 1 2 322.896 2 1 69.5334 144.046 0 0 0 0 0 0.756431 0.318397 681.127 
7469 4 2 1 128.127 2 2 299.391 141.354 -0.469368 -0.677347 0 0 0.758142 0 0.708765 651.836 
7470 4 1 2 105.429 1 2 97.3784 152.792 0 0 0 0 1.00225 0 0.36022 417.382 
7471 3 1 2 230.669 2 1 146.06 146.156 0 -1.75682 0 0 0 0 0.810363 302.467 
7472 4 1 1 166.931 1 2 182.713 103.148 0 0 -475.726 0 0 0 2.1622 679.765 
7473 4 1 1 133.455 1 2 109.3 175.083 0 0 0 0 0.944616 0 0.0650456 483.461 
7474 4 2 1 252.274 2 2 199.295 157.861 0 0 0 0 -0.379363 0.603217 0.0466787 478.017 
7475 4 2 1 205.561 2 2 100.883 172.328 0 0 0 0 -5.10758 3.22262 0.760825 165.105 
7476 4 1 2 64.3838 2 1 63.9389 86.7338 0 0 -510.208 0 0 -2.36352 0.38739 631.382 
7477 1 2 2 246.44 2 2 257.458 184.901 0 0 0 0 0.285551 -4.90612 0.466601 582.753 
7478 4 2 1 192.891 2 2 105.019 127.732 0 0 0 0 3.20985 -0.619036 0.569768 52.2248 
7479 4 2 2 218.462 2 2 58.4109 292.293 0.94865 0 672.599 -1607.42 1.63448 0 0.101113 629.67 
7480 4 2 1 234.913 2 2 129.667 95.0527 0 0 0 0 -2.11702 3.40085 0.14176 792.665 
7481 4 1 1 211.103 2 1 165.272 106.19 0 0 0 0 -0.719325 0 2.89958 319.937 
7482 3 1 2 193.854 2 2 167.638 60.2204 0 0 -538.012 0 0.255833 -0.440083 0.274285 266.468 
7483 4 2 1 184.977 1 2 168.887 188.008 0 0 -939.025 0 -2.09975 -0.896149 1.77442 292.995 
7484 4 2 2 230.439 2 2 62.0858 178.979 0 0 0 0 -3.28695 0 0.254053 730.409 
7485 4 2 1 141.459 2 1 148.721 176.112 -1.08834 0 0 0 0 0.79791 2.40467 435.563 
7486 3 1 1 268.264 2 2 161.609 104.735 0 0 -491.311 0 -0.872419 2.4178 1.11107 401.747 
7487 4 2 1 195.193 2 2 79.5623 146.761 0 0 0 0 -0.78093 0.98702 2.7057 607.104 
7488 3 1 1 221.671 2 2 155.972 144.585 0 0 0 0 0.532232 -0.489313 0.543744 631.935 
7489 4 2 2 177.811 2 1 163.996 102.348 -0.388909 -1.29425 0 622.773 -5.50358 -0.457883 0.148179 241.932 
7490 4 1 2 244.288 1 2 67.1974 197.644 0 1.2091 0 0 0 0.891741 0.429121 237.708 
7491 4 1 1 309.237 2 1 191.358 50.0169 0 1.71972 0 0 -0.510429 0 0.271722 23.7892 
7492 4 1 1 196.361 1 2 137.638 184.552 0 0 0 0 0 0 0.186481 360.413 
7493 4 1 2 126.665 2 2 179.784 131.639 0 -1.96095 0 0 -3.02258 0 0.273926 465.323 
7494 4 2 1 130.415 1 2 181.981 234.4 0 0 0 -2441.11 2.53438 0 0.868171 783.647 
7495 4 2 1 211.372 2 2 196.108 195.564 0 0 0 0 0.634703 0.99258 0.13756 724.684 
7496 4 3 2 148.432 2 2 123.262 184.405 0 0 0 0 0 0 0.466423 595.531 
7497 4 2 2 110.312 2 1 93.7865 130.876 0 0 0 0 0.659027 0 0.152972 353.58 
7498 1 1 1 237.384 2 2 90.0239 96.9355 0 1.41798 0 0 0 -4.23463 0.66404 552.5 
7499 4 2 1 232.957 1 2 132.79 157.895 0 0 0 0 -1.99096 0.685076 0.461148 619.036 
7500 3 1 1 227.809 2 2 155.855 131.686 0 0 0 0 -1.06064 1.10501 0.377299 334.963 
7501 4 1 1 195.022 2 1 91.346 100.647 0 0 0 0 0 -0.963301 0.276053 156.625 
7502 1 1 2 277.33 1 2 146.996 181.336 0 0 -779.4 0 0 0.457572 0.230152 608.064 
7503 4 2 1 191.997 2 1 355.205 111.268 -0.831876 0 0 -1128.77 0 0 1.4128 476.279 
7504 4 1 1 208.193 1 2 170.694 98.2842 0 0 0 0 0 -0.937144 0.133952 218.881 
7505 4 2 1 216.439 2 1 289.054 196.467 0 0 0 0 0.277661 -0.283259 1.5776 490.737 
7506 4 1 1 135.265 2 1 50.5672 136.667 0 0 835.377 784.453 -0.897747 -0.948775 0.331379 336.384 
7507 4 1 2 274.071 2 2 108.302 123.286 0 0 0 -607.77 0 0.816533 0.204881 552.941 
7508 4 1 2 176.43 2 1 54.6084 98.3213 1.95645 0 621.725 0 0 0 0.0559526 786.907 
7509 2 1 1 156.742 2 2 124.592 183.593 0 0 0 0 0 0 0.71397 368.247 
7510 4 1 1 166.551 1 2 94.336 287.555 0 0 0 0 -2.37471 0.751175 0.906332 418.296 
7511 4 1 1 311.393 2 2 50.5102 50.2982 0 0 0 0 0.877232 0 0.596551 603.912 
7512 4 1 1 338.773 1 2 67.4293 160.206 0 0 0 0 -0.531 0.32413 0.383828 731.696 
7513 4 1 1 92.1729 2 1 134.745 158.306 0 0.514154 0 0 0 -1.22836 2.82134 484.128 
7514 1 1 2 128.671 2 1 125.593 173.851 0 0 0 0 0 -0.723386 0.172992 480.205 
7515 1 1 1 174.809 2 2 176.82 254.731 -1.59472 -1.42829 -977.897 -994.812 -3.24325 0 0.610432 203.471 
7516 4 1 2 106.295 1 2 181.39 131.392 0 0 0 0 0 0 0.380953 452.011 
7517 4 1 2 179.464 2 2 157.261 194.197 0 0 0 0 0 -0.823615 0.965181 475.573 
7518 4 2 2 268.648 2 1 253.369 55.1718 0 0 0 773.628 0 -0.936873 0.661532 664.744 
7519 4 2 2 111.151 2 1 186.918 98.6799 0 0 0 892.151 0.542245 3.45914 0.123301 460.223 
7520 4 2 1 137.151 2 1 68.1696 146.802 0 0 697.113 0 0 0 2.45659 630.459 
7521 2 1 1 192.767 2 1 153.809 153.198 0 0 0 -881.685 0 0 0.789215 311.644 
7522 4 2 1 101.898 2 1 147.592 187.516 0 0 0 0 0 0.31243 0.152588 434.436 
7523 4 3 1 199.139 2 2 324.048 255.382 -0.269591 0 0 0 0 0 2.2271 530.065 
7524 4 1 2 254.174 2 2 108.477 101.705 0 0 0 0 0 0 0.793328 719.677 
7525 4 1 1 328.198 2 1 90.0587 66.8197 0 0 0 0 -1.11875 -0.892745 0.329183 517.128 
7526 1 1 2 274.506 2 2 72.2195 99.7812 0 1.00541 0 0 0 0 0.252843 750.586 
7527 4 2 1 137.993 2 1 152.392 197.243 0 0 0 -1836.88 0 0 1.87629 769.332 
7528 1 2 1 162.77 2 1 155.184 127.426 0 0 1324.34 0 2.24371 3.29395 0.675766 749.554 
7529 4 3 1 73.0873 2 2 346.286 207.562 0 0.824251 0 1556.7 0 0 1.80518 718.233 
7530 1 1 1 82.2043 2 1 157.891 51.5604 0 0 -695.454 0 -0.561068 -3.31339 0.644749 615.202 
7531 4 1 1 147.868 2 2 172.841 171.479 0 0 0 0 1.26343 0.768555 0.481411 627.721 
7532 4 2 1 195.689 2 2 290.849 255.407 0 0 -802.3 0 0.398308 0 0.742509 578.565 
7533 4 2 2 130.947 1 2 98.7892 196.962 0 0 0 0 0.533099 -2.84861 0.0555956 30.5722 
7534 4 1 1 125.406 1 2 78.1993 97.5879 1.89063 0 0 0 4.2319 2.26712 0.0952741 650.509 
7535 4 2 2 179.739 2 1 365.029 155.581 -1.73836 0 -625.654 1698.11 0 0 0.499841 660.901 
7536 4 1 1 162.092 2 2 88.3949 121.228 0 0 0 0 0 3.24716 0.658276 264.591 
7537 4 2 2 117.545 1 2 119.987 138.679 0 0 -1404.76 0 -1.35425 -0.334299 0.0666015 694.969 
7538 4 2 2 227.813 2 1 171.546 106.952 -1.5381 0 0 0 0.8521 0 0.205683 447.908 
7539 4 1 2 165.01 2 2 162.224 100.5 0 0 0 0 2.63077 -0.543421 0.0943103 404.858 
7540 4 1 1 172.082 1 2 143.847 191.92 0 0 0 0 0 1.23195 0.064904 5968.82 
7541 4 2 2 146.172 2 1 106.513 62.3403 0 0 0 0 -0.539806 -4.96069 0.475127 407.513 
7542 1 2 1 150.323 2 2 219.162 123.828 0 0 0 0 0 0.842011 1.22157 435.943 
7543 1 2 2 325.396 2 2 131.83 161.72 0 0 0 0 0.523831 -0.506229 0.0864876 590.866 
7544 4 2 1 150.884 1 2 158.346 197.897 0 1.60668 0 0 -2.10386 3.59237 0.481077 687.269 
7545 4 1 2 242.176 1 2 87.086 138.738 0.731291 0 0 0 0 0 0.443782 374.241 
7546 3 1 1 155.575 2 1 187.241 178.112 0 0 0 -452.669 -3.36997 0.956359 0.677701 559.18 
7547 1 2 1 232.461 2 2 265.111 51.7947 0 0 0 0 0.927641 0 0.174181 544.689 
7548 4 1 2 144.107 2 1 169.644 95.186 0 0 0 0 -1.19881 -0.963069 0.778377 694.827 
7549 4 1 1 297.545 2 2 108.381 200.159 0 -1.21607 771.155 0 -0.966166 -0.32006 2.30671 149.526 
7550 3 1 1 149.61 2 1 149.52 70.4538 0 -1.19884 0 1627 0.637836 -0.546632 0.784129 775.385 
7551 3 1 1 128.853 2 1 104.46 59.1465 0 -1.74071 0 0 -0.254754 0 0.849202 656.851 
7552 4 2 1 157.497 2 1 179.421 141.208 0 0 0 0 -0.735993 0.826731 0.0168716 544.498 
7553 4 1 2 137.603 2 1 113.305 106.491 0 0 0 0 0 0.442832 0.084328 757.921 
7554 4 1 1 219.064 2 1 190.807 196.64 0 0 0 0 -0.333396 -0.410234 0.73985 201.499 
7555 4 1 1 289.014 2 1 297.962 173.216 -0.332635 0 -1522.38 0 0 2.19595 0.690908 507.168 
7556 1 2 1 317.016 2 2 59.448 380.301 0 0 0 0 3.22239 -0.499098 1.28255 289.848 
7557 4 1 1 156.285 2 1 194.007 112.253 0 0 0 0 0.612438 -0.372657 0.338862 383.329 
7558 4 3 1 88.818 2 2 117.535 83.0388 1.35544 0 826.227 634.7 2.7353 -0.634452 1.26019 545.333 
7559 3 1 1 91.2995 2 1 129.293 187.614 0 0 0 0 -0.361695 0 0.0579391 436.181 
7560 3 1 1 305.284 2 2 170.458 108.088 0 0 0 -815.444 -1.62141 0 1.27079 395.649 
7561 4 1 1 166.823 1 2 102.26 70.1414 0 0 0 0 0 0 2.96228 679.696 
7562 4 2 1 192.245 2 2 149.747 99.1678 0 -0.373738 0 0 0 -3.99028 0.98422 336.37 
7563 4 2 1 4.35423 1 2 142.227 127.265 1.04762 0 0 0 0 0.757212 0.861033 633.373 
7564 4 1 1 201.257 1 2 158.777 142.315 0 0 0 0 -0.291473 -0.699764 0.209748 646.01 
7565 4 1 2 81.7026 2 1 102.789 148.389 0 0 0 0 0 0.795784 0.843395 194.396 
7566 4 2 2 102.504 2 2 127.337 149.418 0 0 0 0 0 -0.675231 0.377195 463.045 
7567 4 2 1 356.32 2 2 189.693 128.364 0 0 0 0 0 0 0.05393 250.319 
7568 4 3 1 230.76 2 1 203.362 272.649 0 -1.9972 0 0 0.958927 -3.41091 0.72087 548.251 
7569 2 1 1 155.219 2 2 79.7044 249.318 0 0 0 -507.578 -2.73669 0 0.816548 689.924 
7570 4 2 2 282.473 2 2 253.102 160.033 1.66578 0 -2299.31 0 -0.652624 -0.404227 2.75345 562.984 
7571 1 1 1 169.083 2 2 195.935 243.324 0 0 0 0 0 0 0.639661 47.9337 
7572 4 1 1 213.575 2 1 90.0294 131.546 0 0.978758 0 0 -0.559292 -2.87961 0.404151 761.612 
7573 4 2 1 145.282 2 1 217.51 193.067 0 0.429588 -1379.75 0 -0.643503 0 0.548965 305.963 
7574 4 1 2 244.311 1 2 78.9008 85.0874 0 1.40794 0 0 0 0 0.911316 742.282 
7575 4 2 1 232.783 2 2 159.138 191.044 0 1.18465 0 0 0.388815 0 0.657765 230.524 
7576 2 1 2 12.0023 2 1 122.646 78.0349 0 0 0 829.652 0 0.422014 0.815628 347.267 
7577 4 2 1 192.179 1 2 73.2823 56.6868 0 0 0 0 0 -0.699033 0.251042 403.443 
7578 4 1 1 184.741 2 2 152.812 130.912 0 0 0 0 -0.812448 0 0.9474 723.429 
7579 4 2 2 209.519 2 2 156.17 109.482 0 0 406.931 0 -1.21529 -0.582853 0.227495 617.677 
7580 1 2 1 152.291 2 2 84.8334 143.842 0 0 0 0 0.634474 -0.738185 2.34736 791.477 
7581 4 1 1 170.791 2 2 121.756 184.119 0 0 0 0 0 0 0.316549 472.714 
7582 4 1 1 247.509 2 1 143.242 62.8372 -0.261475 0 0 0 0 0 1.96891 157.993 
7583 4 2 2 74.4481 2 2 191.71 207.991 0 1.18422 0 1971.83 0 0.482525 0.0423559 744.187 
7584 1 1 2 149.439 2 1 183.519 179.864 0 0 0 0 2.13458 -3.11501 0.308525 118.684 
7585 4 1 1 207.737 1 2 52.5001 122.756 0 0 0 0 0.321577 0 0.988502 534.912 
7586 4 2 2 188.362 2 2 169.635 143.324 0 0.845354 0 0 0.579519 0 0.227956 461.64 
7587 4 2 1 219.614 2 2 112.049 162.205 0.821529 0 0 0 0 0 0.15162 735.098 
7588 4 2 1 178.052 2 2 252.928 166.71 0.397316 0 0 0 3.02852 0 0.285713 444.204 
7589 4 1 1 179.922 2 2 167.81 179.391 0 0 0 0 -1.04296 0.539652 0.726414 179.882 
7590 4 1 1 146.595 1 2 147.717 90.6159 0 0 0 0 -0.796959 0.523978 0.517047 556.056 
7591 4 2 1 225.43 2 1 139.438 167.39 0.800711 0 -1766.61 0 -2.85682 0.57418 0.683432 542.371 
7592 4 2 1 12.5225 1 2 194.67 261.427 0 0 0 0 0 0.360603 0.544636 463.308 
7593 4 1 2 97.4562 1 2 165.453 191.032 0 0 0 0 -0.94072 0.390365 0.929208 42.9317 
7594 4 2 1 122.409 2 2 285.178 250.451 -1.1476 0 -593.181 1195.67 0 0 0.55169 407.735 
7595 1 2 1 200.815 2 2 122.415 101.189 0 0 0 0 3.31902 0 0.712704 353.681 
7596 4 1 1 156.774 1 2 89.6612 113.453 0 0 0 0 1.25447 1.41307 0.686296 515.26 
7597 4 1 1 188.395 1 2 113.107 141.127 0 0 0 0 -0.824976 0 0.986476 731.73 
7598 4 1 1 106.35 2 1 69.6355 143.798 0 0 789.656 -565.507 1.47004 -0.450161 0.642833 687.6 
7599 4 2 1 171.819 2 1 312.23 113.235 1.55977 0 2992.26 0 0 0.644923 2.7484 531.267 
7600 4 1 1 208.977 1 2 117.369 86.5748 0 0 0 0 -0.766145 -2.05585 0.559123 535.047 
7601 2 2 2 181.083 2 2 159.519 104.902 0 -1.86475 0 0 0 1.75893 0.431902 669.621 
7602 4 1 2 282.255 2 1 98.6715 184.662 0 1.65037 0 0 -2.19681 3.33491 0.361108 293.615 
7603 4 2 1 209.837 2 2 104.64 285.212 0 0 0 0 -2.12217 0 2.8337 495.561 
7604 3 1 2 209.722 2 2 123.46 176.052 0 0 0 0 0 0 0.116586 489.669 
7605 1 2 1 126.804 2 2 139.12 197.79 0 0 0 0 -0.737214 0 0.0411105 635.086 
7606 4 1 1 164.882 2 1 174.97 190.339 0.689762 0 1358.18 0 -0.731259 0.663055 0.545422 560.637 
7607 2 1 2 115.533 2 2 107.113 50.9712 -1.19368 0 -592.961 -917.018 0 0.777417 0.408411 329.423 
7608 4 1 2 139.084 2 1 65.9923 59.5429 0 0 0 0 0 -0.54762 0.343339 454.703 
7609 4 1 1 76.0972 2 2 84.6544 118.287 0 0 0 0 0.662422 -0.8699 0.229215 681.495 
7610 4 1 1 237.957 1 2 156.933 191.645 0 0 0 0 0 0 0.111142 526.213 
7611 4 2 1 333.023 2 1 171.342 80.669 1.85528 0 0 0 -1.68138 1.39829 0.39067 713.383 
7612 4 1 1 275.54 2 1 268.43 117.421 0 0 0 0 -0.379696 -0.675695 0.152553 308.52 
7613 4 1 1 222.638 2 2 224.617 161.392 -0.725093 0 -649.19 0 0 0 0.181413 105.724 
7614 4 2 1 181.361 2 2 259.931 225.734 0 -0.336402 0 464.214 0 0 1.21575 476.945 
7615 4 1 1 128.431 2 2 57.3812 148.243 0 0 0 -475.506 -0.579382 0 0.141647 685.075 
7616 4 2 1 204.404 2 1 318.785 110.546 -1.30002 0 0 0 -0.406669 0 0.5995 309.475 
7617 4 1 2 44.0136 1 2 57.2037 131.069 0 0 0 0 0 0.610302 0.857961 408.69 
7618 4 1 2 233.72 2 2 122.271 195.182 0 0 0 0 -0.433674 -0.684284 0.263028 744.676 
7619 4 2 2 302.838 2 2 150.46 222.326 0 0 0 0 0.584069 0 0.478068 794.708 
7620 4 2 1 197.648 2 1 138.012 160.969 0 0.968847 0 0 0 -0.638447 0.533697 794.478 
7621 4 1 1 195.269 2 2 199.684 180.017 0 0 0 0 0.883902 0.628037 0.783093 202.435 
7622 4 2 1 238.64 2 2 162.943 196.421 1.47604 0 0 0 -0.750384 2.78984 0.557862 434.842 
7623 1 1 1 266.24 2 2 82.4455 84.391 0 0 0 0 0 -0.781819 0.261003 195.477 
7624 4 2 2 164.632 2 1 198.989 117.633 0.553286 0 0 718.521 2.18778 -0.87923 0.052182 562.692 
7625 4 1 1 214.573 2 2 190.854 65.3297 0 0 0 0 0.311574 0 0.72063 429.88 
7626 4 1 2 245.668 2 2 182.506 69.6298 0 0 0 0 -0.811799 0 0.0839637 584.488 
7627 4 1 1 147.409 2 1 196.712 163.829 -0.834502 0 0 0 0 0 0.427667 22.5545 
7628 4 1 1 163.791 2 2 98.0636 162.243 0 0 0 0 -0.920217 0.753099 0.723378 585.014 
7629 4 1 1 46.4147 2 1 175.697 146.86 -0.801396 0 0 0 1.81484 0.401562 0.879151 433.515 
7630 4 2 1 195.802 2 2 171.258 164.562 0 0 0 0 -0.769476 0.669899 2.7807 731.38 
7631 4 2 2 358.059 1 2 72.5973 106.444 0 0 0 522.021 0.705236 0 0.144638 666.055 
7632 4 1 1 217.755 1 2 90.7154 124.216 1.86095 0 0 0 -0.624698 1.0976 0.775229 535.252 
7633 4 2 2 235.726 1 2 85.2279 212.15 -0.632488 0 471.747 0 3.44579 0 0.256967 233.657 
7634 4 1 1 105.594 2 2 114.534 181.368 0 -1.67575 573.236 0 2.6786 0 0.26535 721.113 
7635 4 1 1 290.768 2 2 135.111 123.866 0.496324 0 0 0 0.28825 1.44471 0.528363 627.279 
7636 4 1 1 84.4269 1 2 97.9453 71.6812 0 0 881.718 0 0 0 0.726069 153.998 
7637 4 1 1 208.648 2 2 198.633 51.0021 0 0 0 0 0 0 0.436123 463.31 
7638 1 1 1 145.707 2 1 126.371 104.889 -0.372526 0 0 0 -0.795129 -0.611796 0.264973 50.568 
7639 1 1 1 208.796 2 1 345.08 61.3877 0 0 -633.426 0 1.22011 -3.48998 0.816986 406.957 
7640 1 1 2 253.788 2 2 140.002 132.454 0 1.7973 0 0 -0.511653 0 0.0562857 255.632 
7641 4 2 2 274.867 2 1 152.457 99.1226 -1.18016 0 1036.06 0 0.556637 0.571411 0.160238 713.151 
7642 4 3 2 119.872 2 2 278.405 168.914 0 0 0 930.232 0 0 0.973082 175.119 
7643 4 1 2 229.18 2 2 199.172 134.464 0 0 0 0 0 -0.447156 0.414894 494.073 
7644 3 1 1 256.636 2 2 180.096 194.248 -0.729934 0 0 0 0 0 0.988705 663.945 
7645 4 1 1 153.96 2 1 197.607 107.468 0 0 0 -689.397 0 0 0.722905 103.292 
7646 4 2 1 242.59 1 2 109.413 86.3668 0.859174 1.21109 0 0 0.603813 0 0.69167 296.233 
7647 4 2 1 202.272 1 2 62.1333 181.957 0 0 0 0 0 0 0.450771 590.761 
7648 4 2 1 100.099 2 1 279.692 104.775 0 0 1225.21 0 -0.870084 -0.673917 1.06297 770.741 
7649 4 1 1 178.333 1 2 100.13 143.904 0 0 0 0 0 0 0.345421 478.067 
7650 4 1 1 227.237 2 2 174.919 137.979 0 0 0 0 1.43471 -0.594796 0.642491 615.336 
7651 1 2 1 74.0779 2 2 162.878 150.895 0 1.74767 0 -527.943 0 -0.872778 0.439653 220.354 
7652 4 1 1 168.581 2 1 184.588 60.9156 0 0 0 0 -0.481664 -0.484612 0.778442 188.597 
7653 4 3 1 293.828 2 2 316.445 249.788 0.460835 0 0 0 0 0 2.19873 348.145 
7654 3 1 2 193.358 2 1 96.7746 130.558 0 0 0 0 0 0.82731 0.101766 438.649 
7655 4 2 2 275.324 2 1 84.1392 127.472 0 0 0 -487.946 0.504168 -0.39426 0.759389 711.632 
7656 4 1 2 218.661 1 2 91.7167 165.556 0 -1.16365 762.701 0 0 0.645148 0.644949 513.646 
7657 1 1 1 25.0408 2 2 121.14 122.332 0 1.07435 -705.789 0 0.308727 0 0.713336 281.43 
7658 4 3 1 128.879 2 1 305.457 379.141 -0.794805 0 -1489.67 -960.553 0.955405 0 2.27755 392.139 
7659 4 2 2 140.437 1 2 70.079 109.315 0 0 0 -697.468 0 0 0.839289 514.692 
7660 4 3 1 223.523 2 2 268.209 176.287 0 0 900.27 0 0 0.851172 1.49973 297.642 
7661 4 3 1 161.161 2 2 385.795 275.549 0.380177 0.942719 -781.06 2368.47 0.814232 1.37631 1.2702 191.994 
7662 4 1 1 186.334 2 1 228.026 244.47 0 -1.69023 -894.364 0 0.488148 0 1.94668 523.044 
7663 4 1 2 190.785 2 1 105.317 113.253 0 0 0 0 0 0 0.0586362 486.941 
7664 4 1 2 283.975 2 2 113.385 96.7151 0 0 0 0 -2.70097 0.947811 0.360798 107.857 
7665 4 1 1 230.181 1 2 96.8424 265.022 0 -0.611238 0 0 -0.545178 0 0.283127 21.0806 
7666 4 2 1 177.19 2 2 111.548 117.76 0 -0.431349 0 0 3.34413 0.987843 0.772323 754.349 
7667 4 1 1 240.417 2 2 284.449 113.264 -1.70772 0 0 0 0 0.798441 0.434629 643.933 
7668 4 2 1 175.451 2 2 175.1 61.5313 1.20983 0 0 0 2.27114 -0.901986 0.788796 638.607 
7669 4 1 1 174.878 2 1 184.262 102.329 0 0 0 0 0.392058 0 0.794899 495.265 
7670 1 1 1 170.37 2 2 113.021 136.833 0 0 0 0 0 1.91595 0.449604 136.541 
7671 4 2 2 218.728 2 2 90.2664 119.914 0 0 0 -975.266 -0.282646 0 0.0386233 708.815 
7672 4 1 2 78.6489 2 1 147.861 150.953 -0.942726 0 0 0 0 0 0.487745 602.715 
7673 4 1 1 108.759 1 2 119.507 56.5372 0 0 0 0 -2.28287 -0.461241 0.863587 425.402 
7674 3 1 1 185.632 2 2 188.62 183.417 1.64006 0 0 0 -4.83685 0.451576 0.244165 497.601 
7675 1 2 2 132.173 2 2 265.371 222.416 1.07497 1.38227 0 0 0 0.830117 0.105783 335.1 
7676 1 3 1 351.897 2 2 465.063 250.359 0 0.868402 0 1598.12 0 0 0.502448 1060.4 
7677 4 2 2 132.378 2 2 119.991 161.959 0 0 873.215 0 0 0 0.423995 786.713 
7678 4 1 1 221.576 2 1 108.844 169.028 0 0 0 -1167.76 -0.303458 -0.817144 0.282059 519.811 
7679 1 1 1 167.911 2 2 175.087 119.446 0 -1.51797 0 0 0 -1.7791 0.0941426 655.611 
