id "A" "L" "\chi" "\beta" "C_1" "C_2" "v_1" "v_2" "\dot v_1" "\dot v_2" "\dot h_1" "\dot h_2" "\dot \psi_1" "\dot \psi_2" "hmd" "vmd" 
8118 4 2 1 227.875 2 2 87.5947 280.345 0 0.506303 0 671.316 0 -0.945862 1.51502 816.383 
8119 4 2 2 270.057 2 2 90.2356 359.07 1.0441 -0.999931 0 0 2.55054 -6.88495 0.406025 668.021 
8120 4 2 1 113.941 2 2 404.47 263.593 -3.18265 0 0 0 0 6.37809 0.0829859 205.807 
8121 4 2 2 199.933 2 2 375.713 109.868 0 0 0 0 0 0.694197 0.624505 490.271 
8122 1 2 2 183.166 2 1 333.481 164.929 -0.97134 0.839367 0 0 0 5.80857 1.03953 717.151 
8123 4 2 1 221.085 2 2 200.935 293.516 1.76926 -1.84071 -1655.97 0 0 -4.70079 0.442556 779.887 
8124 4 2 2 318.877 2 1 358.69 222.795 1.92989 -0.595236 0 0 0 6.68854 0.850168 868.715 
8125 4 2 1 240.961 2 2 551.759 255.558 0 0.429712 0 -1836.38 0 -4.64224 0.520491 754.377 
8126 4 2 1 21.9576 2 1 295.597 484.306 0 -0.876611 0 0 0.408529 -0.793456 2.05169 801.056 
8127 4 3 2 174.205 1 1 371.432 353.019 -1.97027 0 -699.574 0 -0.313318 1.72133 0.902087 557.166 
8128 4 2 1 152.104 1 1 466.478 317.308 4.29814 0 0 0 0 -1.17474 2.93626 615.368 
8129 4 5 1 189.253 2 1 437.164 145.912 0 0.488529 0 0 -0.338418 5.66502 0.869446 375.605 
8130 4 2 1 127.239 2 2 521.735 383.557 4.22189 0 -788.611 0 -0.368723 2.02768 0.940832 289.897 
8131 4 2 2 238.135 2 2 140.439 307.283 0 0.61012 0 596.111 0 -0.631058 0.0563635 5184.25 
8132 4 2 2 223.615 2 2 216.9 558.658 1.56402 -1.71238 0 4446.85 0 0 2.91259 69.4996 
8133 4 2 1 131.555 2 1 504.635 298.389 0 3.92659 0 0 -0.61397 -4.92292 0.826267 572.572 
8134 4 3 1 134.199 2 2 478.711 394.72 0 -1.05573 0 0 -2.29969 0.95678 0.690044 85.2962 
8135 4 2 1 339.873 2 2 502.425 214.188 0 1.75014 -1355.28 0 0 0.307503 1.15835 3183.41 
8136 4 2 2 136.242 2 2 60.276 275.631 0 3.55863 0 0 0 3.22382 0.192949 3465.62 
8137 4 3 1 20.3638 2 1 391.61 139.519 -0.265693 -0.564045 0 -419.348 0 4.47789 1.44333 783.214 
8138 4 2 1 229.243 2 1 341.085 191.944 -1.70492 0 -1000.31 -625.685 0 2.88205 0.712638 15.3538 
8139 4 3 2 110.408 2 2 556.072 372.333 0 -1.42422 0 0 -0.712846 0.278546 0.667323 769.844 
8140 4 2 2 173.188 2 2 599.46 279.844 0 4.89023 0 0 1.25053 0.762381 0.458208 387.368 
8141 4 2 2 194.749 2 2 592.799 366.324 0 0 0 0 0 -0.821818 1.87741 454.034 
8142 4 2 1 231.616 2 2 349.425 289.315 -1.14047 2.70828 0 0 0 -0.316775 1.75268 399.958 
8143 4 2 2 228.675 2 1 216.145 57.7359 1.27998 -2.98724 0 0 1.28389 0 0.793742 727.026 
8144 4 2 2 112.951 2 1 506.458 576.826 0.258075 1.489 0 -854.118 0 0.278982 0.759272 20.5798 
8145 4 2 2 354.654 2 2 185.944 282.388 0 -4.65072 0 0 -5.63845 -0.751879 0.694077 607.28 
8146 4 2 2 79.1714 2 1 130.874 173.557 2.60992 0 0 -1261.96 2.17241 -0.453813 0.190019 1737.93 
8147 4 2 2 155.621 2 2 56.2091 111.141 -0.594011 0 1029.39 0 3.14479 -6.32553 0.0607564 751.362 
8148 4 2 2 261.411 2 1 190.496 229.732 0.874361 -1.2212 -776.56 475.841 0 -1.00017 0.157191 702.457 
8149 4 2 1 129.087 2 2 316.427 283.835 -0.369829 0.721239 0 0 0 7.41456 0.0647262 514.896 
8150 4 2 2 209.475 2 2 391.179 270.172 -0.648142 0.733987 -425.398 0 0 -2.34576 2.62887 570.448 
8151 4 2 2 128.628 2 2 396.95 222.779 0.328296 0 -810.028 0 0 0.792724 2.81912 541.915 
8152 4 2 2 352.439 2 2 576.134 91.6515 3.55624 0 0 -997.941 -0.489491 0.418662 0.0409519 142.393 
8153 4 2 1 196.874 2 1 220.617 55.8851 -1.23825 2.90665 0 0 0 -0.415889 0.0780444 404.816 
8154 4 3 1 242.459 2 2 497.833 441.287 0 -2.02827 0 0 0.702614 0.919068 0.414687 262.345 
8155 4 2 2 248.572 2 2 292.139 226.549 4.43304 1.72121 0 0 0 -0.525275 1.94675 733.222 
8156 4 2 2 156.177 2 1 562.042 271.041 -1.30284 0.608606 0 0 -0.433499 5.66044 0.313729 768.145 
8157 1 2 2 93.6282 2 1 456.174 467.386 -2.19205 0.936884 0 0 0.764688 0 2.3362 87.3206 
8158 4 2 2 154.326 2 2 368.085 76.339 1.51871 -3.22558 792.435 999.472 -2.84932 6.60888 0.0710921 443.446 
8159 4 2 1 63.1525 2 1 247.321 576.296 0 -1.5435 0 0 0 -2.5105 0.0150954 282.473 
8160 4 3 1 193.77 1 2 230.389 387.379 -3.86844 -1.66041 -1151.57 0 -1.28745 -1.86538 1.19067 596.452 
8161 4 2 2 193.522 2 1 213.854 263.674 -0.931934 0 -732.921 0 0.750598 4.05021 0.79286 702.2 
8162 1 2 2 191.566 2 2 93.8322 290.398 0 0.687311 0 0 -0.816923 0.78199 0.610258 3942.62 
8163 4 2 1 171.947 2 2 124.198 375.387 0 0 0 0 -3.83917 -1.08508 0.53401 41.612 
8164 4 2 2 70.7492 2 1 459.982 65.735 0 0 0 0 0 -0.986748 0.413805 5032.95 
8165 4 2 2 121.042 2 1 379.671 152.621 0 -1.08676 -737.621 0 3.06914 6.99247 1.44603 570.162 
8166 4 2 1 191.369 2 1 516.924 279.466 -0.348584 0 0 947.218 0.280192 -5.4988 0.168803 420.983 
8167 4 2 1 253.289 2 2 353.583 171.459 -1.53376 0 0 1835.92 -0.70899 0 2.50555 740.922 
8168 4 2 1 195.848 2 1 392.08 296.286 0.972344 0.497533 -796.82 0 0.644449 0.288932 0.36841 129.134 
8169 4 2 1 324.083 2 1 451.328 86.3186 1.56177 0 862.635 0 0 3.25431 0.260868 3545.47 
8170 4 2 1 125.199 2 1 456.644 473.695 -1.36745 0 0 0 5.98767 0.778223 0.0371556 571.802 
8171 4 4 2 101.734 2 2 560.868 438.046 3.12776 3.18976 0 0 0 -0.75498 0.00697881 562.938 
8172 4 2 1 290.976 2 2 241.005 114.278 1.92026 0 0 0 0 1.21876 0.982995 361.884 
8173 4 3 2 175.94 2 2 490.981 293 2.79774 -3.73821 0 0 -0.947408 3.42818 0.0521257 288.666 
8174 1 2 2 302.811 2 1 349.555 368.95 0 0 0 0 0 0.946054 0.985464 495.795 
8175 4 2 1 224.495 2 1 151.01 116.47 -0.275426 0 1723.38 0 0 0 0.331103 676.253 
8176 4 2 2 328.339 2 1 371.281 488.22 -1.10659 -2.06042 0 0 3.30202 -3.34051 0.354555 146.533 
8177 1 2 2 274.87 1 2 279.088 250.13 0 -2.98106 0 0 2.96555 0.616015 2.41971 728.973 
8178 4 3 2 193.207 2 1 373.311 158.039 0 0 0 0 -2.36058 -0.375342 0.613182 767.073 
8179 4 2 2 44.5854 2 1 276.165 120.986 -1.30198 0 0 0 0.540365 -6.70135 0.776437 517.765 
8180 4 2 1 101.118 2 2 560.182 584.083 -1.90938 0 0 510.739 -1.84071 -0.67652 1.02087 414.287 
8181 4 2 2 101.151 2 1 340.366 270.547 1.10148 0.471205 0 0 0 -6.80506 0.0204237 387.295 
8182 4 2 2 43.9762 2 1 247.586 119.862 1.55597 0 0 -882.078 1.98946 1.31332 0.0103417 419.708 
8183 4 2 2 212.299 2 1 336.983 267.712 -1.18844 1.13161 0 0 0 7.48375 2.21892 661.514 
8184 4 3 1 113.331 2 1 380.705 427.181 2.03947 0 0 2647.25 -0.342832 1.98883 1.25234 661.89 
8185 4 2 2 192.326 2 2 507.666 228.7 1.60536 1.14732 0 0 0 -0.560509 2.6161 739.198 
8186 4 2 1 162.842 2 1 382.483 487.304 0 -4.85088 0 0 -0.393898 0.347328 0.884746 768.061 
8187 4 2 1 201.018 2 1 265.075 309.837 1.79719 0.364228 0 0 0 4.06801 0.0611223 1232.96 
8188 4 2 2 237.739 2 1 156.726 457.922 0.396393 1.9954 -581.125 0 -0.436697 4.49553 0.44769 527.121 
8189 4 2 2 358.665 2 1 200.761 194.205 1.58156 4.83454 0 -1904.11 3.00747 -5.46921 0.062011 23.7999 
8190 4 2 1 223.315 2 2 441.857 265.767 -1.56636 0 0 0 0.91639 1.97806 0.474831 100.437 
8191 4 2 1 223.127 2 1 317.005 107.588 -1.69378 1.11165 0 0 -1.19784 5.45355 2.27265 882.954 
8192 4 2 2 147.033 2 1 559.842 261.519 0 3.71427 504.275 0 -0.565432 -0.770015 1.01887 182.969 
8193 1 2 2 153.554 2 1 275.137 576.39 0 -2.89041 0 0 0.484399 -3.10213 2.7209 779.87 
8194 4 2 2 175.851 2 2 467.279 261.572 0 1.9185 0 0 -0.321784 -4.54911 0.927892 315.601 
8195 4 2 2 187.197 2 2 372.288 258.504 -2.18822 0 -506.177 0 0 0.861357 0.927553 52.12 
8196 4 2 2 338.334 2 2 481.878 352.237 -0.401882 0 0 0 -0.589227 5.72306 0.618669 25.4723 
8197 4 2 1 214.516 2 1 185.955 487.954 -0.637561 0.998812 0 0 1.68399 0 2.59881 458.044 
8198 4 2 2 168.696 2 1 97.5534 71.501 -0.527566 -3.71563 0 0 0 0 0.200416 95.8768 
8199 1 2 1 243.518 2 2 465.161 79.4094 -0.269184 -0.667915 404.326 916.675 0.84241 -0.8464 2.87069 659.695 
8200 4 2 2 87.7809 2 1 449.884 413.189 0.520161 -1.16272 0 0 0 0 0.0444008 445.225 
8201 4 2 1 160.999 2 1 577.292 429.489 0 1.20262 -1502.3 0 -0.849065 5.72492 0.307427 674.44 
8202 4 2 1 76.7957 2 1 242.427 325.635 -1.34598 0 748.527 0 -0.805999 2.5408 0.814536 478.5 
8203 4 2 1 172.529 2 2 538.503 441.179 -0.325434 0.751824 -1054.97 -508.161 0 -6.57758 0.968015 726.357 
8204 4 2 2 225.889 2 1 358.531 55.1176 0 4.26553 0 0 -0.705135 0.663168 0.828581 1162.22 
8205 4 2 1 103.569 2 2 94.1568 246.73 -0.916974 0.706109 0 0 0 -3.08677 0.371417 776 
8206 4 2 2 232.23 2 2 437.88 201.636 1.67619 1.11455 1895.06 0 -0.96566 0 1.45972 750.354 
8207 1 2 2 239.004 1 2 397.722 201.033 0 -0.64989 0 0 1.26685 7.73082 0.555279 654.38 
8208 4 2 1 163.551 2 1 59.2465 303.106 1.19241 -1.52621 0 0 2.19913 7.30896 0.594529 4656.71 
8209 4 3 1 279.144 2 2 398.516 398.939 -1.3753 4.90811 0 0 0 6.85899 2.26614 266.703 
8210 4 2 2 282.404 2 2 123.158 228.222 0 1.10172 0 0 0 -1.88247 1.94354 794.767 
8211 4 3 1 151.315 2 2 68.1411 321.442 -1.60081 0 1688.72 -1173.54 7.98341 0.831411 0.0584005 689.382 
8212 4 2 2 321.221 2 1 346.238 80.1866 0 1.83484 0 0 -3.29532 -3.93274 0.528735 355.426 
8213 4 2 2 256.641 2 1 210.299 301.068 0 0 0 0 -0.827708 0.519246 2.94286 540.347 
8214 4 2 1 253.164 2 1 362.794 457.909 0 1.99268 0 0 0 -0.967614 0.693118 745.383 
8215 4 2 2 227.654 2 1 213.396 490.423 0.77749 2.43825 0 -1627.58 -3.16043 6.74209 0.139848 5892.87 
8216 4 2 2 330.289 2 2 104.933 263.225 -0.905978 0.36742 0 0 -0.36725 0.353621 0.767906 38.283 
8217 4 3 2 329.158 1 2 538.924 258.297 1.26059 -0.34034 0 0 0 -2.34595 0.575509 38.7667 
8218 4 2 2 107.428 2 2 404.381 180.034 0.511171 0 0 0 -0.879027 5.87971 0.977897 489.374 
8219 4 2 2 174.01 2 1 186.263 53.1493 0 0 0 0 6.61495 7.02405 0.0363329 764.046 
8220 4 2 1 250.483 2 2 351.195 278.913 0 0.335725 0 0 0.328969 -0.666145 2.14903 502.375 
8221 4 2 1 197.644 2 2 281.523 174.986 0 0 0 1427.44 -2.12806 -0.907695 2.59865 682.65 
8222 4 3 1 159.838 2 1 273.48 438.293 4.61015 -1.74882 -1362.45 0 0 -2.68526 2.58 780.202 
8223 4 2 2 198.373 2 1 282.63 163.95 0.719708 -1.393 0 0 0 -2.60419 0.320842 372.427 
8224 4 2 1 302.069 2 1 221.411 576.03 1.0753 0.935402 0 0 0 -4.26527 0.0595819 769.828 
8225 4 2 2 154.854 2 1 169.723 562.656 -1.14107 -3.4478 0 0 -2.91852 0.33045 1.09223 134.185 
8226 4 2 1 261.135 2 1 346.242 183.114 0.329906 -1.71092 992.932 0 0 0.524212 0.816446 282.395 
8227 2 2 1 221.025 2 2 504.632 247.08 1.91251 0.489499 0 0 0 6.5549 0.863605 372.932 
8228 1 2 2 203.501 1 2 170.305 233.266 0 1.7554 0 0 -0.407906 -1.97328 0.455494 244.296 
8229 4 2 1 218.211 2 2 484.629 547.266 -0.666079 0 -436.854 847.826 -2.74608 0.878164 2.69863 60.2923 
8230 4 3 1 90.0327 2 1 325.595 246.51 0 0 1949.86 0 0 0.267041 0.387115 553.27 
8231 4 2 2 190.431 2 2 420.275 386.643 0 -0.415701 0 0 0 -6.84987 2.04787 361.088 
8232 4 4 1 227.278 2 2 491.833 99.5131 0.497216 -4.72651 0 0 0.85149 1.20624 0.257574 48.0591 
8233 4 2 2 119.461 2 1 480.11 326.407 0 4.83359 -1216.75 -2608.28 0 0 0.0481888 137.376 
8234 4 2 2 192.226 2 1 543.238 54.8298 -3.19431 0 0 0 0 5.70133 0.04409 467.916 
8235 4 3 2 229.125 2 1 543.372 236.47 -1.06511 -0.460483 3737.44 0 0 -5.97594 1.10941 479.371 
8236 4 2 1 267.158 2 2 411.423 355.549 0.786416 0 0 0 0 0 0.798486 280.81 
8237 1 3 2 262.45 2 2 302.617 183.914 -0.853062 1.48425 0 523.18 0.514082 -2.20528 2.47507 742.606 
8238 1 2 2 149.624 2 1 324.021 235.762 1.6962 -3.36867 0 0 3.37959 5.46445 2.95538 659.685 
8239 1 2 1 201.693 2 1 565.966 120.592 0.972534 0.409265 0 -462.909 0 -2.24202 1.61998 702.004 
8240 4 2 1 167.156 2 1 340.872 114.155 0 0.988921 0 0 -0.615706 0.87977 0.970879 462.583 
8241 4 2 1 266.453 2 1 429.799 130.308 -1.32427 -1.35077 0 0 -2.68865 -4.20375 2.47403 719.65 
8242 4 2 1 121.573 2 2 312.613 554.275 4.95263 0 801.658 645.369 -0.863687 0 0.322147 391.012 
8243 4 3 1 179.419 2 1 231.897 191.636 0 0.962622 0 0 0.659524 0 0.431967 296.861 
8244 4 2 2 94.4674 2 2 519.319 285.015 0 1.68916 0 0 -0.867666 6.74884 0.939396 548.345 
8245 4 2 2 244.59 2 2 74.4108 218.272 0 1.47243 0 0 0.795283 -7.74214 1.03787 585.401 
8246 1 2 1 323.093 2 1 333.974 82.4542 0 -1.61511 0 0 0 6.83322 1.65795 140.609 
8247 4 2 1 171.339 2 1 325.832 497.977 -1.42231 -0.627411 0 0 0 -2.99846 2.65146 258.911 
8248 4 2 1 66.7977 2 1 118.331 292.884 0 -0.478933 0 951.573 0 7.94605 0.0225588 561.004 
8249 4 2 1 27.0503 2 1 544.995 324.268 -1.71499 0.300295 0 601.05 -2.32013 1.606 0.088422 803.037 
8250 4 2 1 197.33 2 2 418.445 249.204 -2.12836 1.53475 0 0 -0.749234 -0.335125 0.481396 761.971 
8251 4 3 2 201.798 1 2 411.523 345.533 3.11189 -1.29508 0 0 -1.32514 0 2.49158 794.162 
8252 2 2 2 113.826 2 2 485.762 238.319 0 1.97251 0 -799.419 0 -3.07699 0.684834 749.43 
8253 4 2 2 178.047 2 2 458.728 251.278 -4.84287 0.844933 0 0 -0.639135 0.36447 0.0275681 878.149 
8254 1 2 1 261.799 2 1 538.375 206.29 0 -1.15006 0 481.026 -1.83073 -7.15974 1.49607 701.805 
8255 4 3 2 231.197 2 1 448.349 77.164 -1.08384 -3.84744 -749.128 0 1.4256 0 0.497452 789.63 
8256 4 2 1 169.034 2 1 51.5322 98.6022 1.90379 1.55697 0 0 0 7.91981 0.0204727 761.388 
8257 4 2 2 327.681 2 2 63.0294 239.942 -0.777927 0 0 0 0 -7.20778 0.938863 564.339 
8258 4 4 1 304.491 2 2 339.053 498.5 -1.07263 -1.51467 0 0 -0.479044 7.97561 0.129252 559.515 
8259 4 3 1 159.569 2 2 159.602 403.476 -0.254906 3.36962 0 -778.785 0 7.35617 1.57908 547.587 
8260 4 2 1 280.839 2 1 483.884 188.78 4.55766 0 0 0 2.25872 0.516318 0.209859 618.094 
8261 4 2 2 85.4636 1 2 65.0685 576.866 3.98846 -1.73144 0 -483.168 -0.773339 0 0.367473 579.829 
8262 1 2 2 131.794 1 2 489.119 312.377 1.76181 -1.02428 0 -1460.22 -0.832855 -3.46273 0.325602 20.1212 
8263 4 2 1 157.053 2 1 455.126 214.111 1.33452 1.46172 0 0 0 0.591673 2.45513 650.49 
8264 4 2 1 136.813 2 2 530.473 129.501 0 0 0 -1694.14 0 0 1.0422 3929.69 
8265 4 2 1 70.3412 1 2 228.757 229.624 0 0 -670.276 0 1.03325 3.3289 1.80633 483.318 
8266 4 3 1 226.715 2 2 83.5482 257.832 -3.88039 4.29166 0 559.34 0.81101 7.26027 0.477621 54.7844 
8267 4 2 2 212.282 1 2 425.159 508.37 -3.08395 -0.364696 0 -657.525 0 -0.615801 0.919481 713.422 
8268 4 2 1 250.014 2 2 487.048 202.659 -2.58822 1.60391 0 0 0.766253 0 2.95856 527.937 
8269 1 2 2 125.41 2 2 380.778 260.086 -1.579 1.15736 0 0 0.940199 -7.0178 1.41018 306.417 
8270 4 2 1 324.915 2 1 319.477 52.1007 3.00388 0 787.806 -916.342 0.675741 0.928719 0.110428 344.535 
8271 4 2 2 193.541 2 2 432.035 162.565 0 1.74771 0 0 0 -7.95858 0.0245338 35.0193 
8272 4 2 2 286.134 2 1 237.406 83.5281 0 -1.96508 0 0 0 -4.22038 0.979275 4077.44 
8273 4 2 1 61.0591 2 1 265.535 184.672 -4.34568 2.50736 0 448.473 -0.46578 0 2.60451 889.878 
8274 4 2 1 199.831 2 1 496.44 207.641 4.12389 0 0 0 0.533378 0.342909 1.90192 795.691 
8275 4 2 2 274.579 2 2 262.309 334.983 0 0 -981.725 0 -0.725293 -0.258817 2.53826 618.386 
8276 4 2 1 67.6144 1 1 399.459 412.031 1.21395 2.87569 0 0 0.772996 6.88755 0.38378 722.215 
8277 4 2 2 244.667 2 2 400.31 276.837 0 -0.958019 0 0 0.828094 7.3477 0.265454 866.218 
8278 4 2 1 187.816 2 1 59.7687 80.5334 1.59583 2.07326 0 0 0 -4.20482 1.94249 721.988 
8279 4 3 1 160.017 2 2 147.01 354.788 0 -1.79222 -1602.19 -1558.5 0 2.26401 0.794741 321.722 
8280 4 2 2 76.3083 2 2 335.31 439.953 -0.432707 0 0 3006.44 1.45907 -4.14645 0.940301 301.007 
8281 1 2 2 209.874 1 2 92.1029 138.189 -1.82524 -1.33489 0 0 -0.378949 3.03366 0.499771 579.732 
8282 4 3 2 195.321 2 1 63.8611 237.032 -0.479239 1.87647 0 0 0 -5.1541 0.921236 558.361 
8283 4 2 2 25.9875 2 1 97.9067 267.844 0 0.52335 0 -877.286 0 1.66464 0.429963 772.603 
8284 4 2 2 73.4082 2 2 360.525 114.578 0 0.915234 0 0 0 -1.09738 0.462065 636.579 
8285 4 3 1 250.204 2 1 253.846 171.902 -0.903958 4.99927 0 1633.12 0 0 2.91032 16.8195 
8286 2 2 2 205.145 2 2 244.549 292.547 -1.84839 0 -853.727 0 -3.4303 0 0.251778 673.888 
8287 4 2 2 347.336 2 1 301.533 122.152 0 1.56827 0 0 2.85353 -5.10612 0.255604 741.562 
8288 4 5 1 199.673 2 1 568.461 205.956 -4.36334 0 0 0 5.10369 0.650682 1.2237 571.694 
8289 4 2 1 204.481 2 2 221.93 224.133 -1.985 -1.25968 -1242.14 0 0 -0.983172 0.432839 451.533 
8290 4 2 2 243.803 2 1 450.569 354.584 2.69349 -1.72038 0 0 -0.616445 7.33321 2.51512 546.261 
8291 4 5 2 282.133 1 2 83.5697 495.759 -1.90125 2.05317 0 0 0.942693 0.322085 1.05318 463.801 
8292 4 3 1 273.229 2 1 542.591 559.531 0 -4.75646 0 0 -0.956899 0 0.601811 75.5963 
8293 4 2 1 64.0681 2 2 434.591 283.531 1.48682 0.955434 0 0 2.21572 -3.22566 0.101488 607.091 
8294 4 2 1 171.213 2 2 225.363 539.755 0 0 0 413.253 1.296 3.54825 0.627153 223.592 
8295 4 3 2 71.8876 1 1 247.929 262.004 0 -4.73625 4446.29 0 -7.65908 -3.41969 0.916454 234.827 
8296 4 3 2 109.46 2 1 405.316 415.287 1.47032 1.3004 0 0 0 3.09012 2.94956 718.852 
8297 4 2 1 260.221 2 1 369.73 120.331 -0.471551 1.19637 0 0 -4.57926 0 0.876194 254.2 
8298 4 2 2 144.942 2 1 106.255 85.805 0 4.38487 0 0 0 -3.02077 0.941128 90.5211 
8299 4 2 2 209.624 2 1 85.962 96.7591 -0.754575 2.90054 0 0 -0.339651 -1.57971 2.55036 400.321 
8300 4 2 2 79.1454 2 1 574.437 198.908 0.254237 0 605.774 0 0 0.818113 2.28903 511.774 
8301 4 2 1 197.955 2 1 197.979 396.609 0 -1.78998 0 0 0 -4.37284 0.131092 167.296 
8302 4 5 2 152.509 2 2 184.259 372.972 0 2.00662 0 0 0 -0.983307 0.860362 593.049 
8303 4 3 2 97.7959 2 1 276.082 61.9384 -1.67716 -4.63298 0 0 0 0 2.12872 663.127 
8304 4 3 2 236.865 1 2 448.16 346.642 -3.97918 -0.657377 0 0 0 7.41457 0.0620646 700.856 
8305 4 2 2 227.701 2 2 122.879 210.185 -0.756044 2.83455 0 0 -0.562528 -0.616952 2.6846 39.4424 
8306 4 3 2 258.855 2 2 562.845 183.014 0 -1.48751 -883.959 -1227.56 0 -0.836324 0.596295 7.02087 
8307 4 2 1 200.869 2 1 290.578 97.4973 0 0.301526 0 0 0 0 0.81283 735.821 
8308 4 2 2 155.584 2 1 385.418 163.115 0 -0.330607 0 -1146.49 0 -0.350621 0.726593 625.031 
8309 4 2 2 136.523 2 1 229.569 474.972 4.09903 -0.344869 0 0 0.27921 -2.1388 0.862192 7.15677 
8310 4 3 1 205.697 2 1 127.692 339.764 0 -0.31063 0 0 0 2.52974 0.672148 493.604 
8311 4 2 1 104.023 2 1 446.972 203.325 -3.81548 1.49261 0 0 0 -2.85409 0.276682 766.241 
8312 4 2 1 80.4889 2 1 474.735 152.354 3.46271 0 0 0 -0.423606 -1.41269 2.45931 796.196 
8313 4 2 2 155.524 2 2 220.42 255.365 1.21597 -1.28284 0 0 -0.965057 0 2.30321 38.4149 
8314 4 2 2 200.486 2 1 413.179 289.728 1.48439 -3.63958 0 0 0 1.0476 0.988911 483.498 
8315 4 3 2 47.3344 1 1 587.988 97.0692 -1.47558 3.82077 0 0 -0.94267 1.11736 2.89468 239.912 
8316 4 2 1 250.987 2 2 566.973 396.345 0 -1.17131 0 0 0.325969 -7.92446 1.10076 83.7347 
8317 4 2 2 161.418 2 1 353.055 477.903 0 0.417462 0 0 0 0.931405 1.86485 325.189 
8318 4 3 1 227.365 2 1 310.148 465.138 -0.925373 0 -879.91 0 0 4.42562 0.0237465 107.731 
8319 4 2 1 180.053 2 1 332.962 269.947 0 -3.77871 0 -463.563 2.44933 0 0.304805 301.24 
8320 4 2 1 226.189 2 2 326.992 204.372 -0.944833 0 0 0 0 0.313731 1.36188 785.916 
8321 2 2 1 135.217 2 2 241.625 129.2 0 -0.67369 0 0 0.834537 1.86911 1.52012 734.641 
8322 4 2 1 95.8458 2 2 79.2953 281.933 0 -3.12561 0 0 -0.589825 -5.11643 1.6421 456.821 
8323 4 2 1 90.7199 2 1 301.385 238.243 0 -4.59081 -485.757 0 0.44767 5.21265 0.349773 559.95 
8324 4 2 2 315.765 2 2 128.765 538.199 0 0 0 913.389 -0.538996 2.86185 0.556171 293.542 
8325 4 3 1 173.871 1 1 227.598 360.915 0 0 -768.117 3601 1.90018 2.07876 1.39973 609.679 
8326 4 2 2 168.087 2 1 74.4475 354.233 1.3226 -0.285251 0 0 -0.277466 -5.27341 0.791848 802.406 
8327 1 2 1 149.731 2 2 435.185 458.231 3.19435 -1.45619 -982.127 762.938 -3.33732 0 0.881366 654.365 
8328 4 2 2 156.241 2 2 558.806 346.999 3.71846 -3.60203 0 3218.32 0 -5.61397 2.70411 656.226 
8329 4 2 2 301.146 2 2 482.809 276.081 1.59902 -4.95582 0 0 0 1.55819 1.85128 372.425 
8330 4 2 1 284.291 2 1 414.168 131.42 -1.53942 2.15494 0 0 -0.257565 5.5117 0.820872 12.8947 
8331 4 2 1 45.5136 2 2 337.482 120.405 -3.76679 -1.38645 1675.98 0 -0.509858 0 2.49693 22.9395 
8332 4 2 1 94.3712 2 1 385.784 79.6191 -0.75553 -0.791401 709.119 0 0 -5.20728 0.0459789 230.787 
8333 4 3 1 172.57 1 1 195.745 286.569 -1.81826 -0.323139 -746.422 -618.03 0 0 0.38447 171.855 
8334 4 2 1 213.928 2 2 115.537 263.335 -0.636936 0 0 0 -2.2616 0 0.627873 788.909 
8335 4 2 2 192.46 2 1 425.593 79.0156 0 -1.6734 -702.301 0 -0.519777 0 0.153515 179.825 
8336 4 2 1 149.774 2 2 355.392 264.672 1.38704 0 541.835 0 0 -7.04472 0.205085 84.4539 
8337 4 2 2 209.995 2 2 433.814 343.258 0.569456 0 0 0 -2.83395 -7.74956 2.34463 5933.17 
8338 4 2 2 137.135 2 1 456.011 135.846 -0.629653 -0.60594 -1845.34 0 0 -0.601128 1.21897 609.982 
8339 4 2 1 170.172 2 2 310.811 262.7 0 0 0 0 -0.357978 6.73406 0.609175 352.759 
8340 4 2 2 200.594 2 2 84.8377 272.024 0 0 0 0 0 0.591056 1.51153 857.738 
8341 4 2 2 233.7 2 1 335.637 268.385 -0.50552 0 0 738.21 0 0.40864 0.0949045 206.072 
8342 1 2 2 274.501 1 2 415.573 233.859 1.56254 -0.710547 -1949 0 0 0 0.549108 4044.29 
8343 4 2 2 188.009 2 1 377.403 425.382 -1.87351 -1.01807 -639.942 0 0 -0.661371 0.499266 742.801 
8344 4 3 1 208.436 2 2 460.188 488.388 4.56807 -0.609591 0 0 0.970294 2.15391 0.0443092 14.7188 
8345 4 2 2 165.987 2 2 327.551 224.204 0 0 -636.264 0 2.14594 -3.90212 2.0899 756.903 
8346 4 2 2 166.312 2 2 388.327 118.53 0 0 0 0 -0.77234 -4.64899 0.620353 495.898 
8347 4 2 1 146.741 2 1 413.188 89.0264 1.52558 0.760931 0 0 0.505269 0.47277 1.47377 629.904 
8348 4 2 2 166.648 2 1 363.136 280.923 -1.08146 0.806832 0 0 0.971612 -0.79527 0.763389 717.652 
8349 4 4 1 299.325 2 2 66.6599 512.706 0 -2.98164 0 0 -3.49068 -2.21325 0.719284 226.137 
8350 4 2 1 217.735 2 1 363.654 88.1162 0 0 0 0 0.594626 0 0.00469961 602.79 
8351 4 2 1 205.251 2 1 124.207 138.035 -0.985613 0 0 -2706.95 -0.408683 1.13281 0.0741931 611.287 
8352 4 2 2 151.722 2 1 314.957 126.672 1.02125 0.456793 0 -755.594 0 -3.06468 0.148801 726.961 
8353 1 2 2 250.447 1 2 157.076 307.093 -1.54309 -1.70887 0 0 -0.536253 0 0.428804 218.847 
