initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
47 43 0 0 -0.82872 0 
47 44 0 0 -0.82872 0 
47 45 0 0 -0.82872 0 
47 46 0 0 -0.82872 0 
47 47 0 0 -0.82872 0 
47 48 0 0 -0.82872 0 
47 49 0 0 -0.82872 0 
48 0 610.94 593.595 0.657553 0.273489 
48 1 610.94 593.595 0.657553 0.273489 
48 2 610.94 593.595 0.909482 0.273489 
48 3 610.94 593.595 0 0.273489 
48 4 610.94 593.595 0 0.98104 
48 5 610.94 593.595 -0.590299 0.98104 
48 6 610.94 593.595 -0.590299 0.98104 
48 7 610.94 593.595 -0.590299 0.98104 
48 8 610.94 593.595 0 0.706715 
48 9 610.94 593.595 0 0.706715 
48 10 610.94 593.595 0 0.706715 
48 11 610.94 593.595 0 0.706715 
48 12 610.94 593.595 0 0.706715 
48 13 610.94 593.595 0 0.706715 
48 14 610.94 593.595 0 0.706715 
48 15 610.94 593.595 0 0.706715 
48 16 610.94 613.76 0 0.706715 
48 17 610.94 613.76 0 0.706715 
48 18 610.94 613.76 -0.716661 0.706715 
48 19 610.94 0 -0.716661 0.706715 
48 20 610.94 0 -0.504655 0.706715 
48 21 610.94 -558.987 -0.504655 0.706715 
48 22 610.94 -558.987 -0.504655 0.706715 
48 23 610.94 -558.987 -0.504655 0.706715 
48 24 610.94 -720.377 -0.504655 0.706715 
48 25 610.94 -720.377 -0.469669 0.706715 
48 26 610.94 -720.377 -0.469669 0.706715 
48 27 610.94 -720.377 -0.469669 0.706715 
48 28 610.94 -720.377 -0.469669 0.706715 
48 29 610.94 -720.377 -0.469669 0.706715 
48 30 610.94 -720.377 -0.464405 0.706715 
48 31 610.94 -720.377 -0.464405 0.706715 
48 32 610.94 -720.377 -0.464405 0.321437 
48 33 610.94 -720.377 -0.464405 0.321437 
48 34 610.94 -720.377 -0.464405 0.321437 
48 35 0 -720.377 -0.464405 0.321437 
48 36 0 -720.377 -0.464405 0.321437 
48 37 0 -720.377 -0.464405 0.321437 
48 38 0 -720.377 -0.464405 0.321437 
48 39 0 -720.377 -0.464405 0.321437 
48 40 0 -720.377 -0.464405 0.321437 
48 41 0 -671.832 -0.464405 0.321437 
48 42 0 -671.832 -0.464405 0.321437 
48 43 0 -572.951 -0.464405 0.321437 
48 44 0 -572.951 -0.464405 0.321437 
48 45 0 -572.951 -0.789835 0.321437 
48 46 0 -572.951 -0.789835 0.321437 
48 47 0 -572.951 -0.789835 0.321437 
48 48 0 -753.296 -0.789835 0.321437 
48 49 0 -753.296 0 0.321437 
49 0 -861.099 0 0 0 
49 1 -861.099 0 0 0 
49 2 -861.099 0 0 0 
49 3 -861.099 0 0 0 
49 4 -846.821 0 0 0 
49 5 -846.821 0 0 0 
49 6 -846.821 0 0 0 
49 7 -846.821 0 0 0 
49 8 -846.821 0 0 0 
49 9 -846.821 0 0 0 
49 10 -846.821 0 0 0 
49 11 -846.821 0 0 0 
49 12 -846.821 0 0 0 
49 13 -846.821 0 -0.968965 0 
49 14 0 0 -0.756467 0 
49 15 0 0 -0.756467 0 
49 16 0 0 -0.756467 0 
49 17 0 0 -0.756467 0 
49 18 0 0 -0.756467 0 
49 19 0 0 -0.756467 0 
49 20 0 0 -0.756467 0 
49 21 0 0 -0.756467 0 
49 22 0 0 -0.756467 0 
49 23 0 0 -0.756467 0 
49 24 0 0 -0.756467 0 
49 25 0 0 -0.756467 0 
49 26 0 0 -0.756467 0 
49 27 0 0 -0.756467 0 
49 28 0 0 -0.756467 0 
49 29 0 0 0 0 
49 30 0 0 0 0 
49 31 0 0 0 0 
49 32 0 0 0 0 
49 33 0 0 0 0 
49 34 0 0 0 0 
49 35 0 0 0 0 
49 36 0 0 0 0 
49 37 0 0 0 0 
49 38 0 0 0 0 
49 39 0 0 0 0 
49 40 0 0 0 0 
49 41 0 0 0 0 
49 42 0 0 0 0 
49 43 0 -959.391 0 0 
49 44 0 -959.391 0 0 
49 45 0 -959.391 0 0 
49 46 0 -959.391 0 0 
49 47 0 -959.391 0 0 
49 48 0 -959.391 0 0 
49 49 0 -959.391 0 0 
50 0 0 0 -4.40351 0.911895 
50 1 0 0 -4.40351 0.312076 
50 2 0 0 -7.41925 0.312076 
50 3 0 0 -7.41925 0.312076 
50 4 0 0 -7.41925 0.312076 
50 5 0 0 -7.41925 0.312076 
50 6 0 0 -7.41925 0.312076 
50 7 0 0 -7.38583 0.312076 
50 8 0 0 -7.38583 0.312076 
50 9 0 0 -7.38583 0.312076 
50 10 0 0 -7.38583 0.312076 
50 11 0 0 -7.38583 0.791542 
50 12 0 0 -7.38583 0.791542 
50 13 0 0 -7.38583 0.791542 
50 14 0 0 -7.38583 0.791542 
50 15 0 0 -7.38583 0.791542 
50 16 0 0 -7.38583 0.791542 
50 17 0 0 -7.38583 0.791542 
50 18 0 0 -7.38583 0.791542 
50 19 0 0 -7.38583 0.791542 
50 20 0 0 -7.38583 0.791542 
50 21 0 0 -6.57558 0.791542 
50 22 0 0 -6.57558 0.791542 
50 23 0 0 -6.57558 0.791542 
50 24 0 0 -6.57558 0.791542 
50 25 0 0 -6.57558 0.791542 
50 26 0 0 -6.57558 0.791542 
50 27 0 0 -6.57558 0.791542 
50 28 0 0 -6.57558 0.791542 
50 29 0 0 -6.57558 0.791542 
50 30 0 0 -4.00164 0.791542 
50 31 0 0 -4.00164 0.791542 
50 32 0 0 -4.00164 0.791542 
50 33 0 0 -2.80494 0.791542 
50 34 0 0 -2.8968 0.791542 
50 35 0 0 -2.14035 0.791542 
50 36 0 0 -2.14035 0.791542 
50 37 0 0 -2.14035 0.791542 
50 38 0 0 -2.14035 0.791542 
50 39 0 0 -2.14035 0.791542 
50 40 0 0 -2.14035 0.791542 
50 41 0 0 -2.14035 0.791542 
50 42 0 0 -2.14035 0.791542 
50 43 0 0 -2.14035 0.791542 
50 44 0 0 -2.14035 0.791542 
50 45 0 0 -2.14035 0.791542 
50 46 0 0 -2.14035 0.791542 
50 47 0 0 -2.8444 0.791542 
50 48 0 0 -2.8444 0.791542 
50 49 0 0 -2.8444 0.320675 
51 0 0 0 0.317991 0.658136 
51 1 0 0 0.317991 0.658136 
51 2 0 0 0.317991 0.658136 
51 3 0 0 0.317991 0.612487 
51 4 0 0 0.317991 0.612487 
51 5 0 0 0.317991 0.329481 
51 6 0 0 0.317991 0.329481 
51 7 0 0 0.317991 0.329481 
51 8 0 0 0.317991 0.329481 
51 9 0 0 0.317991 0.329481 
51 10 0 0 0.317991 0.533502 
51 11 0 0 0.317991 0.687465 
51 12 0 0 0.317991 0 
51 13 0 0 0.317991 0 
51 14 0 0 0 0 
51 15 0 0 0 0 
51 16 0 0 0 0 
51 17 0 0 0 0 
51 18 0 0 0 0 
51 19 0 0 0 0 
51 20 -766.2 0 0 0 
51 21 -766.2 0 0 -0.611703 
51 22 -766.2 0 0 -0.611703 
51 23 -766.2 0 0 -0.297467 
51 24 -766.2 0 0 -0.297467 
51 25 -766.2 0 0 -0.297467 
51 26 0 0 0 -0.297467 
51 27 0 0 0 -0.297467 
51 28 0 0 0 -0.297467 
51 29 0 0 0 -0.297467 
51 30 0 0 0 -0.297467 
51 31 0 0 0 0 
51 32 0 0 0 0 
51 33 0 0 -0.950058 0 
51 34 0 0 -0.950058 0 
51 35 0 0 -0.950058 0 
51 36 0 0 -0.950058 0 
51 37 0 0 -0.950058 0 
51 38 0 0 -0.950058 0 
51 39 0 0 -0.950058 0 
51 40 0 0 -0.950058 0 
51 41 0 0 -0.950058 0 
51 42 0 0 -0.950058 0 
51 43 0 0 -0.950058 0 
51 44 0 0 -0.950058 0 
51 45 0 0 -0.950058 0 
51 46 0 0 -0.950058 0 
51 47 0 0 -0.950058 0 
51 48 0 0 -0.950058 0 
51 49 0 0 -0.950058 0 
52 0 0 0 0 0 
52 1 0 0 0 0 
52 2 0 0 0 0 
52 3 0 0 0 0 
52 4 0 0 0 0 
52 5 0 0 0 0 
52 6 0 0 0 0 
52 7 0 0 0 0 
52 8 0 0 0 0 
52 9 0 0 0 0 
52 10 0 0 0 0 
52 11 0 0 0 0 
52 12 0 0 0 0 
52 13 0 0 0 0 
52 14 0 0 0 0 
52 15 0 0 0 -0.375383 
52 16 0 0 0 -0.375383 
52 17 0 0 0 -0.375383 
52 18 0 0 0 -0.375383 
52 19 0 0 0 -0.375383 
52 20 0 0 0 0 
52 21 0 0 0 0 
52 22 0 0 -0.938689 0 
52 23 0 0 -0.938689 0 
52 24 0 0 -0.938689 0 
52 25 0 0 0 0 
52 26 0 0 0 -0.633249 
52 27 0 0 0 -0.633249 
52 28 0 0 0 -0.633249 
52 29 0 0 0 -0.633249 
52 30 0 0 0 0 
52 31 0 0 0 0 
52 32 0 0 -0.824765 0 
52 33 0 0 0 0 
52 34 0 0 0 0 
52 35 0 0 0 0 
52 36 0 0 0 0 
52 37 0 0 0 0 
52 38 0 -803.257 0 0 
52 39 0 -803.257 0 0 
52 40 0 -803.257 0 0 
52 41 0 -803.257 0 0 
52 42 0 -803.257 0 0 
52 43 0 -803.257 -0.978707 0 
52 44 0 -803.257 -0.978707 0 
52 45 0 -803.257 -0.856406 0 
52 46 0 -803.257 -0.856406 0 
52 47 0 -803.257 -0.856406 0 
52 48 0 -803.257 -0.856406 0 
52 49 0 -803.257 -0.856406 0 
53 0 0 0 0 0 
53 1 0 0 0 0 
53 2 0 0 0 -0.950319 
53 3 0 0 0 -0.950319 
53 4 0 0 0 -0.950319 
53 5 0 0 0 -0.950319 
53 6 0 0 0 -0.950319 
53 7 0 0 0 -0.950319 
53 8 0 0 0 -0.950319 
53 9 0 0 0 -0.950319 
53 10 0 0 0 -0.950319 
53 11 0 0 0 -0.950319 
53 12 0 0 0 -0.950319 
53 13 0 0 0 -0.950319 
53 14 0 0 0 -0.950319 
53 15 0 0 0 -0.950319 
53 16 0 0 0 -0.950319 
53 17 0 0 0 -0.950319 
53 18 0 0 0 0 
53 19 0 0 0 0 
53 20 0 0 0 0 
53 21 0 0 0 0.637275 
53 22 0 0 0 0.637275 
53 23 0 0 0 0.460255 
53 24 0 0 0 0.460255 
53 25 0 0 0 0.460255 
53 26 0 0 0 0.460255 
53 27 0 0 0 0.460255 
53 28 0 0 0 0.460255 
53 29 0 0 0 0.460255 
53 30 0 0 0 0.460255 
53 31 0 0 0 0.460255 
53 32 0 0 0 0 
53 33 0 0 0 0 
53 34 0 0 0 0 
53 35 0 0 0 0 
53 36 0 0 0 0 
53 37 0 0 0 0 
53 38 0 0 0 0 
53 39 0 0 0 0 
53 40 0 0 0 0 
53 41 0 0 0 0 
53 42 0 0 0 0 
53 43 0 0 0 0 
53 44 0 0 0 0 
53 45 0 0 0 0 
53 46 0 0 0 0 
53 47 0 0 0 0 
53 48 0 0 0 0 
53 49 0 0 0 0 
54 0 0 0 -0.86264 0.564591 
54 1 0 0 -0.86264 2.56173 
54 2 0 -860.194 -0.86264 2.56173 
54 3 0 -860.194 -0.86264 0.466018 
54 4 0 -860.194 -0.86264 0.466018 
54 5 0 -860.194 -0.86264 0.504379 
54 6 0 -860.194 -0.86264 0.504379 
54 7 0 -860.194 -0.786192 0.504379 
54 8 0 -860.194 -0.786192 0.504379 
54 9 0 -860.194 -0.786192 0.504379 
54 10 0 -860.194 -0.347773 0.504379 
54 11 0 0 -0.347773 0.504379 
54 12 0 0 -0.347773 0.504379 
54 13 0 0 -0.347773 0.504379 
54 14 0 0 -0.347773 0.504379 
54 15 0 0 -0.347773 0.504379 
54 16 0 0 -0.347773 0.504379 
54 17 0 0 -0.347773 0.504379 
54 18 0 0 -0.347773 0.504379 
54 19 0 0 -0.347773 0.504379 
54 20 0 0 0 0.504379 
54 21 0 0 0 0.504379 
54 22 0 0 0 0 
54 23 0 0 0 0 
54 24 0 0 0 0 
54 25 0 0 0 0 
54 26 0 0 0 0 
54 27 0 0 0 0 
54 28 0 0 0 0 
54 29 0 0 0 0 
54 30 0 0 0 0 
54 31 0 0 0 0 
54 32 0 0 -0.802826 0 
54 33 0 0 -0.802826 0 
54 34 0 0 -0.802826 0 
54 35 0 0 -0.802826 0 
54 36 0 0 -0.802826 0 
54 37 0 0 -0.802826 0 
54 38 0 0 -0.802826 0 
54 39 0 0 -0.802826 -0.766144 
54 40 0 0 -0.802826 -0.422532 
54 41 0 0 -0.802826 -0.422532 
54 42 0 0 -0.802826 -0.422532 
54 43 0 0 -0.802826 -0.422532 
54 44 0 0 -0.802826 -0.422532 
54 45 0 0 -0.261001 -0.422532 
54 46 0 0 -0.261001 0 
54 47 0 0 -0.261001 0 
54 48 0 0 -0.261001 0 
54 49 0 0 -0.938452 0 
55 0 0 0 2.52107 -0.973271 
55 1 0 0 2.52107 -0.973271 
55 2 0 0 2.52107 -0.973271 
55 3 0 0 2.52107 -0.973271 
55 4 0 0 2.52107 -0.973271 
55 5 0 0 2.52107 -0.973271 
55 6 0 0 2.52107 -0.973271 
55 7 0 0 2.52107 -0.973271 
55 8 0 0 2.52107 -0.973271 
55 9 0 0 2.52107 -0.973271 
55 10 0 0 2.52107 -0.973271 
55 11 0 0 2.52107 -0.973271 
55 12 0 0 2.52107 -0.973271 
55 13 0 0 2.52107 -0.973271 
55 14 0 0 2.52107 -0.973271 
55 15 0 0 2.52107 -0.973271 
55 16 0 0 2.52107 -0.973271 
55 17 0 0 2.52107 -0.973271 
55 18 0 0 2.52107 -0.973271 
55 19 0 0 2.52107 -0.34903 
55 20 0 0 2.52107 -0.34903 
55 21 0 0 2.52107 -0.34903 
55 22 0 0 0.643719 -0.34903 
55 23 0 0 0.643719 -0.34903 
55 24 0 0 0.643719 -0.34903 
55 25 0 0 0.643719 -0.34903 
55 26 0 0 0.643719 -0.34903 
55 27 0 0 0.643719 -0.34903 
55 28 0 0 0.643719 -0.34903 
55 29 0 0 0.643719 -0.34903 
55 30 0 0 0.643719 0 
55 31 0 0 0.643719 0 
55 32 0 0 0.643719 0 
55 33 0 0 0.643719 0 
55 34 0 0 0.643719 0 
55 35 0 0 1.46103 0 
55 36 0 0 1.46103 0 
55 37 0 0 5.36335 0 
55 38 0 0 5.36335 0 
55 39 0 0 3.39532 0 
55 40 0 0 3.39532 0 
55 41 0 0 3.39532 0 
55 42 0 0 3.39532 0 
55 43 0 0 3.39532 0 
55 44 0 0 3.39532 0 
55 45 0 0 3.39532 0 
55 46 0 0 3.39532 0 
55 47 0 0 3.39532 0 
55 48 0 0 3.39532 0 
55 49 0 0 3.39532 0 
56 0 -1969.09 -592.052 -0.833454 0.433642 
56 1 -1969.09 -592.052 -0.833454 0.433642 
56 2 -1843.54 -592.052 -0.833454 0.433642 
56 3 -1843.54 -592.052 -0.833454 0.433642 
56 4 -1843.54 -592.052 -0.833454 0.433642 
56 5 -1843.54 -592.052 -0.833454 0.433642 
56 6 -948.104 -592.052 -0.833454 0.433642 
56 7 -948.104 -592.052 -0.833454 0.433642 
56 8 -948.104 -592.052 -0.833454 0.433642 
56 9 -948.104 -592.052 -0.833454 0.433642 
56 10 -948.104 -592.052 -0.833454 0.433642 
56 11 -948.104 -592.052 -0.833454 0.433642 
56 12 -948.104 -592.052 -0.833454 0.433642 
56 13 -948.104 -592.052 0 0.433642 
56 14 -948.104 -592.052 0 0.433642 
56 15 -948.104 -592.052 0 0.385234 
56 16 -948.104 -592.052 0 0.34447 
56 17 -948.104 -592.052 0 0.34447 
56 18 -948.104 -592.052 0 0.34447 
56 19 -948.104 -592.052 0 0.34447 
56 20 -948.104 -592.052 0 0.34447 
56 21 -948.104 -592.052 0 0.34447 
56 22 -948.104 -592.052 0 0.34447 
56 23 -948.104 -592.052 0 0.34447 
56 24 -948.104 -592.052 0 0.34447 
56 25 -948.104 -592.052 0 0.34447 
56 26 -948.104 -592.052 0 0.34447 
56 27 -948.104 -592.052 0 0.34447 
56 28 -948.104 -701.812 0 0.34447 
56 29 -948.104 -701.812 0 0.34447 
56 30 -948.104 -701.812 0.852725 0.34447 
56 31 -948.104 -701.812 0.852725 0 
56 32 -421.879 -701.812 0.852725 0 
56 33 -421.879 -701.812 0.852725 0 
56 34 -421.879 -701.812 0.852725 0 
56 35 -421.879 0 0.280817 0 
56 36 -421.879 0 0.280817 0 
56 37 -421.879 0 0 0 
56 38 -421.879 0 0 0 
56 39 -421.879 0 0 0 
56 40 -421.879 0 0 0 
56 41 -421.879 0 0 0 
56 42 -421.879 0 0 0 
56 43 -421.879 0 0 0 
56 44 -421.879 0 0 0 
56 45 -421.879 0 0 0 
56 46 -421.879 0 0 0 
56 47 -421.879 0 0 0 
56 48 -421.879 0 0 -0.480072 
56 49 -421.879 0 0 -0.480072 
57 0 0 0 0.673537 4.45768 
57 1 0 0 0.275472 4.45768 
57 2 0 0 0.275472 4.45768 
57 3 0 0 0.275472 5.49432 
57 4 0 482.84 0.275472 5.49432 
57 5 0 482.84 0.275472 2.07155 
57 6 0 482.84 0.275472 2.20563 
57 7 0 482.84 0.275472 2.20563 
57 8 0 482.84 0.275472 2.20563 
57 9 0 482.84 0.275472 2.20563 
57 10 0 482.84 0.275472 2.20563 
57 11 0 482.84 0.275472 2.20563 
57 12 0 482.84 0.275472 2.20563 
57 13 0 482.84 0.275472 2.20563 
57 14 0 482.84 0.275472 2.20563 
57 15 0 482.84 0.275472 2.20563 
57 16 0 482.84 0.537376 2.20563 
57 17 0 482.84 0.537376 2.20563 
57 18 0 482.84 0.537376 2.20563 
57 19 0 482.84 0.537376 2.20563 
57 20 0 482.84 0.537376 2.20563 
57 21 0 482.84 0.537376 2.20563 
57 22 0 482.84 0.537376 2.20563 
57 23 0 482.84 0.537376 2.20563 
57 24 0 482.84 0.537376 2.20563 
57 25 0 482.84 0.537376 2.20563 
57 26 0 482.84 0.537376 2.20563 
57 27 0 482.84 0.537376 2.20563 
57 28 0 482.84 0.537376 2.20563 
57 29 0 482.84 0.537376 2.20563 
57 30 0 482.84 0.537376 2.20563 
57 31 0 482.84 0.537376 2.20563 
57 32 0 482.84 0.537376 2.20563 
57 33 0 482.84 0.537376 2.20563 
57 34 0 482.84 0.537376 2.90079 
57 35 0 482.84 0.537376 2.90079 
57 36 0 482.84 0.537376 2.90079 
57 37 0 482.84 0.537376 2.90079 
57 38 0 482.84 0 2.90079 
57 39 0 482.84 0 2.90079 
57 40 0 482.84 0 2.90079 
57 41 0 482.84 0 2.90079 
57 42 0 482.84 0 2.90079 
57 43 0 482.84 0.322072 2.90079 
57 44 0 482.84 0.322072 2.90079 
57 45 0 482.84 0.322072 2.90079 
57 46 0 482.84 0.322072 1.79315 
57 47 0 482.84 0.322072 1.79315 
57 48 0 482.84 0.322072 1.79315 
57 49 0 482.84 0.322072 1.79315 
58 0 0 0 0 -0.519652 
58 1 0 0 0 -0.519652 
58 2 0 0 0 -0.519652 
58 3 0 0 0 -0.519652 
58 4 0 0 0 -0.519652 
58 5 0 0 0 -0.519652 
58 6 0 0 0.767379 -0.519652 
58 7 0 -880.485 0.767379 -0.519652 
58 8 0 -880.485 0.877457 -0.519652 
58 9 0 -880.485 0.738427 -0.519652 
58 10 0 -880.485 0.695192 -0.519652 
58 11 0 -880.485 0.695192 -0.519652 
58 12 0 -880.485 0.695192 -0.519652 
58 13 0 -880.485 0.470118 -0.519652 
58 14 0 -880.485 0.470118 -0.519652 
58 15 0 -880.485 0.470118 -0.519652 
58 16 0 -880.485 0.470118 -0.519652 
58 17 0 -691.008 0.470118 -0.519652 
58 18 0 -691.008 0.470118 -0.519652 
58 19 0 -691.008 0.470118 -0.519652 
58 20 0 0 0.470118 -0.519652 
58 21 0 0 0.470118 -0.519652 
58 22 0 0 0.470118 -0.519652 
58 23 0 0 0.470118 -0.519652 
58 24 0 0 0.470118 0 
58 25 0 0 0.470118 0 
58 26 0 0 0.470118 0 
58 27 0 0 0.470118 0 
58 28 0 0 0.470118 0 
58 29 0 0 0.470118 0 
58 30 0 0 0.357225 0 
58 31 0 0 0.357225 0 
58 32 0 0 0.357225 0 
58 33 0 0 0.357225 0 
58 34 0 0 0.357225 0 
58 35 0 0 0.357225 0 
58 36 0 0 0.357225 0 
58 37 0 0 0.357225 0 
58 38 0 0 0.357225 0 
58 39 0 0 0.357225 0 
58 40 0 0 0.357225 0 
58 41 0 0 0.357225 0 
58 42 0 0 0.357225 0 
58 43 0 0 0.357225 0 
58 44 0 0 0.357225 0 
58 45 0 0 0.357225 0 
58 46 0 0 0.357225 0 
58 47 0 0 0 0 
58 48 0 0 0 0 
58 49 0 0 0 0 
59 0 0 451.095 0.96855 0.538101 
59 1 0 451.095 0.96855 0.538101 
59 2 0 735.329 0 0.538101 
59 3 0 735.329 0 1.04599 
59 4 0 735.329 0 1.04599 
59 5 0 735.329 0 1.04599 
59 6 0 735.329 0 1.04599 
59 7 0 735.329 0 1.27 
59 8 0 735.329 0 1.27 
59 9 0 735.329 0 1.27 
59 10 0 735.329 0 1.27 
59 11 0 735.329 0 1.27 
59 12 0 735.329 0 1.27 
59 13 0 735.329 0 1.27 
59 14 0 735.329 0 1.27 
59 15 0 735.329 0 1.27 
59 16 0 735.329 0 1.27 
59 17 0 735.329 0 1.27 
59 18 0 735.329 0 1.27 
59 19 0 735.329 0 1.01032 
59 20 0 955.096 0 1.01032 
59 21 0 955.096 0 1.01032 
59 22 0 955.096 0 1.01032 
59 23 0 955.096 0 1.01032 
59 24 0 955.096 0 1.01032 
59 25 0 955.096 0 1.30377 
59 26 0 955.096 0 1.30377 
59 27 0 0 0 1.30377 
59 28 0 0 0 1.30377 
59 29 0 0 0 1.30377 
59 30 0 0 0 1.30377 
59 31 0 0 0 1.30377 
59 32 0 0 0 1.30377 
59 33 0 0 0 3.27307 
59 34 0 0 0 3.27307 
59 35 0 0 0 3.27307 
59 36 0 0 0 3.27307 
59 37 0 -622.802 0 3.27307 
59 38 0 -622.802 0 3.27307 
59 39 0 -622.802 0 3.27307 
59 40 0 -622.802 0 3.27307 
59 41 0 -622.802 0 1.58165 
59 42 0 -622.802 0 1.58165 
59 43 0 -622.802 0 1.95248 
59 44 0 -740.491 0 1.95248 
59 45 0 -740.491 0 1.95248 
59 46 0 -740.491 0 1.95248 
59 47 0 -740.491 0 1.95248 
59 48 0 -740.491 0 1.95248 
59 49 0 -740.491 0 1.95248 
60 0 0 866.359 -0.850937 -0.838981 
60 1 0 866.359 -0.850937 -0.838981 
60 2 0 866.359 -0.850937 -0.838981 
60 3 0 866.359 -0.850937 -0.933516 
60 4 0 866.359 -0.850937 -0.933516 
60 5 0 866.359 -0.850937 -0.933516 
60 6 0 866.359 -0.850937 -0.459151 
60 7 0 866.359 -0.850937 -0.459151 
60 8 0 866.359 -0.850937 -0.459151 
60 9 0 866.359 -0.850937 -0.459151 
60 10 0 866.359 -0.850937 -0.459151 
60 11 0 866.359 -0.850937 -0.507452 
60 12 0 866.359 -0.850937 -0.507452 
60 13 0 866.359 -0.850937 -0.507452 
60 14 0 866.359 -0.850937 -0.507452 
60 15 0 866.359 -0.850937 -0.507452 
60 16 0 866.359 -0.850937 -0.507452 
60 17 0 866.359 -0.850937 -0.507452 
60 18 0 866.359 -0.850937 -0.507452 
60 19 0 866.359 -0.850937 -0.507452 
60 20 0 866.359 -0.850937 -0.507452 
60 21 0 889.388 -0.850937 -0.507452 
60 22 0 889.388 0 -0.507452 
60 23 0 889.388 0 -0.507452 
60 24 0 889.388 0 -0.507452 
60 25 0 889.388 0 -0.507452 
60 26 0 889.388 0 -0.507452 
60 27 0 889.388 0 -0.507452 
60 28 0 889.388 0 -0.507452 
60 29 0 889.388 0 -0.507452 
60 30 0 889.388 0 -0.581635 
60 31 0 889.388 0 -0.581635 
60 32 0 889.388 0 -0.581635 
60 33 0 889.388 0 -0.581635 
60 34 0 889.388 0 -0.581635 
60 35 0 889.388 0 -0.581635 
60 36 465.934 889.388 0 -0.581635 
60 37 465.934 889.388 0 -0.581635 
60 38 465.934 889.388 0 -0.581635 
60 39 465.934 889.388 0 -0.581635 
60 40 0 889.388 0 -0.581635 
60 41 0 889.388 0 -0.581635 
60 42 0 889.388 0 -0.581635 
60 43 0 889.388 0 -0.581635 
60 44 0 889.388 0 -0.581635 
60 45 0 889.388 0 -0.581635 
60 46 0 889.388 0 -0.277335 
60 47 0 889.388 0 -0.277335 
60 48 0 889.388 0 0 
60 49 0 889.388 0 0 
61 0 0 0 0 0.601929 
61 1 0 0 0 0.601929 
61 2 0 0 0 0.601929 
61 3 0 0 0 0.601929 
61 4 0 0 0 0.601929 
61 5 0 0 0 0.601929 
61 6 0 0 0 0.601929 
61 7 0 0 0 0.601929 
61 8 0 0 0 0.601929 
61 9 0 0 0 0.601929 
61 10 0 0 0 0.601929 
61 11 0 0 0 0.551417 
61 12 0 -988.902 0 0.551417 
61 13 0 -988.902 0 0.551417 
61 14 0 -988.902 0 0.551417 
61 15 0 -988.902 0 0.551417 
61 16 0 -988.902 0 0.551417 
61 17 0 -988.902 0 0.551417 
61 18 0 -988.902 0 0.551417 
61 19 0 -988.902 0 0.551417 
61 20 0 -988.902 0 0.551417 
61 21 0 -988.902 0 0.551417 
61 22 0 -988.902 0 0.551417 
61 23 0 -988.902 0 0.551417 
61 24 0 -988.902 0 0.551417 
61 25 0 -988.902 0 0.551417 
61 26 0 -988.902 0 0.551417 
61 27 0 -988.902 0 0.551417 
61 28 0 -988.902 0 0.551417 
61 29 0 -988.902 0 0.551417 
61 30 0 -988.902 0 0.551417 
61 31 0 -988.902 0 0.551417 
61 32 0 -988.902 0 0.551417 
61 33 0 -988.902 0 0.551417 
61 34 0 -988.902 0 0.551417 
61 35 0 -988.902 0 0.551417 
61 36 0 -988.902 0 0.551417 
61 37 0 -988.902 0 0.551417 
61 38 0 -988.902 0 0.551417 
61 39 0 -988.902 0 0.551417 
61 40 0 -860.949 0 0.551417 
61 41 0 -860.949 0 0.551417 
61 42 0 -860.949 0 0.551417 
61 43 0 -860.949 0 0.551417 
61 44 0 -860.949 0 0.551417 
61 45 0 -860.949 0 0.551417 
61 46 0 -860.949 0.312536 0.551417 
61 47 0 -860.949 0.312536 0.551417 
61 48 0 -860.949 0.312536 0.551417 
61 49 0 -860.949 0.312536 0.551417 
62 0 843.188 0 0 -0.638078 
62 1 0 0 0 -0.638078 
62 2 0 0 0 -0.638078 
62 3 0 0 0 -0.638078 
62 4 0 0 0 -0.638078 
62 5 0 0 0 -0.638078 
62 6 0 0 0 -0.638078 
62 7 0 0 0 -0.638078 
62 8 0 0 0 -0.638078 
62 9 0 0 0 -0.638078 
62 10 0 0 -0.251927 -0.638078 
62 11 0 0 -0.251927 -0.638078 
62 12 0 0 -0.251927 -0.638078 
62 13 0 0 -0.251927 -0.638078 
62 14 0 0 -0.557456 -0.638078 
62 15 0 0 -0.557456 0 
62 16 0 0 -0.557456 0 
62 17 0 0 -0.557456 0 
62 18 0 0 -0.557456 0 
62 19 0 0 -0.557456 0 
62 20 0 0 0 0 
62 21 0 0 0 0 
62 22 0 0 0 0 
62 23 0 0 0 0 
62 24 0 0 0 0 
62 25 0 0 0 0 
62 26 0 0 0 0 
62 27 0 0 0 0 
62 28 0 0 0 0 
62 29 0 0 0 0 
62 30 0 0 0 0 
62 31 0 -510.929 0 0 
62 32 0 -510.929 0 0 
62 33 0 -510.929 0 0 
62 34 0 -510.929 -0.647576 0 
62 35 0 -510.929 -0.647576 0 
62 36 0 -510.929 -0.647576 0 
62 37 0 -1964.44 -0.647576 0 
62 38 0 -1964.44 -0.647576 0 
62 39 0 -1964.44 -0.647576 -0.42113 
62 40 0 -1964.44 -0.647576 -0.831626 
62 41 0 -1964.44 -0.647576 -0.831626 
62 42 0 -1964.44 -0.647576 -0.831626 
62 43 0 -1964.44 -0.647576 -0.831626 
62 44 0 -1964.44 -0.647576 -0.831626 
